result_id,date,experiment_name,status,backbone,model_size,task,dataset,reference_policy,reward_type,target_type,probe_type,feature_type,candidate_or_state_level,layer,timestep,horizon,K,n_documents,n_problems,n_states,n_candidates,n_examples,metric,baseline_value,hidden_value,delta,ci_low,ci_high,p_value,statistical_method,seeds_or_folds,positive_or_negative,headline_candidate,source_path,source_key,notes
REGISTRY_0068,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d16,hg,candidate within state,6,,,,,,,,,within_r2,,0.566283502207412,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 68,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0069,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5625696817020794,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 69,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0070,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.561965477671843,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 70,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0071,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5835190007054489,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 71,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0072,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5570967676139552,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 72,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0073,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5665671790407323,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 73,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0074,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P3_film,hg,candidate within state,6,,,,,,,,,within_r2,,0.47707615862067,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 74,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0075,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P4_relmlp_w128,hg,candidate within state,6,,,,,,,,,within_r2,,0.4677359580616337,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 75,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0076,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P4_relmlp_w512,hg,candidate within state,6,,,,,,,,,within_r2,,0.49869339537787427,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 76,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0077,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P4_cheaponly_mlp,hg,candidate within state,6,,,,,,,,,within_r2,,0.5666886317465598,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 77,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0078,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_rff_g0.1,hg,candidate within state,6,,,,,,,,,within_r2,,0.5422228834729622,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 78,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0079,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_rff_cheaponly_g0.1,hg,candidate within state,6,,,,,,,,,within_r2,,0.5534966842588962,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 79,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0080,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_rff_g1,hg,candidate within state,6,,,,,,,,,within_r2,,0.43121098025864757,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 80,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0081,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_rff_cheaponly_g1,hg,candidate within state,6,,,,,,,,,within_r2,,0.5027810258548586,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 81,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0082,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_rff_g10,hg,candidate within state,6,,,,,,,,,within_r2,,0.00048233253777951735,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 82,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0083,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_rff_cheaponly_g10,hg,candidate within state,6,,,,,,,,,within_r2,,0.011363239221250154,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 83,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0084,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_poly2,hg,candidate within state,6,,,,,,,,,within_r2,,0.5180951463187362,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 84,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0085,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P5_poly2_cheaponly,hg,candidate within state,6,,,,,,,,,within_r2,,0.5279216343535813,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 85,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0086,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P6_boost,hg,candidate within state,6,,,,,,,,,within_r2,,0.5858976247884092,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 86,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0087,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P6_boost_cheaponly,hg,candidate within state,6,,,,,,,,,within_r2,,0.5630281578694545,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 87,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0088,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P7k_pair_kron_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.06860781646265646,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 88,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0089,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P7k_pair_hi_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.10367716055015563,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 89,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0090,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P7_pair_hi,hg,candidate within state,6,,,,,,,,,within_r2,,0.1321734759818426,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 90,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0091,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P7_pair_hi_x_hg,hg,candidate within state,6,,,,,,,,,within_r2,,0.11579718619136048,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 91,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0092,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P8_ranknet_cand,hg,candidate within state,6,,,,,,,,,within_r2,,0.1367638649217755,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 92,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0093,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P8_ranknet_cand_state,hg,candidate within state,6,,,,,,,,,within_r2,,0.1356931103443234,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 93,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0094,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P8_ranknet_cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.5282326136461247,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 94,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0095,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P8_ranknet_cheap_hidden,hg,candidate within state,6,,,,,,,,,within_r2,,0.4613990258878954,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 95,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0096,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P9_list_hidden,hg,candidate within state,6,,,,,,,,,within_r2,,0.48966281738296336,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 96,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0097,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P9_list_cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.5548432227527313,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 97,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0098,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P13_pls,hg,candidate within state,6,,,,,,,,,within_r2,,0.16237231260438045,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L6.json,registry row 98,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0099,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap,hg,candidate within state,9,,,,,,,,,within_r2,,0.5594392852814021,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 99,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0100,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi,hg,candidate within state,9,,,,,,,,,within_r2,,0.14524688999401325,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 100,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0101,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hg,hg,candidate within state,9,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 101,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0102,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi_hg,hg,candidate within state,9,,,,,,,,,within_r2,,0.21632804534739747,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 102,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0103,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+hi,hg,candidate within state,9,,,,,,,,,within_r2,,0.5658869442582581,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 103,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0104,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+H,hg,candidate within state,9,,,,,,,,,within_r2,,0.5833038842341031,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 104,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0105,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r2,hg,candidate within state,9,,,,,,,,,within_r2,,0.4981922017053376,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 105,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0106,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r4,hg,candidate within state,9,,,,,,,,,within_r2,,0.46520617784724816,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 106,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0107,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r8,hg,candidate within state,9,,,,,,,,,within_r2,,0.3466392853237442,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 107,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0108,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r16,hg,candidate within state,9,,,,,,,,,within_r2,,0.021756434009307046,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 108,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0109,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r32,hg,candidate within state,9,,,,,,,,,within_r2,,-0.8631732950896616,,,,,,,negative_or_zero,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 109,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0110,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r64,hg,candidate within state,9,,,,,,,,,within_r2,,-6.4140040431314,,,,,,,negative_or_zero,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 110,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0111,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_best,hg,candidate within state,9,,,,,,,,,within_r2,,0.4981922017053376,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 111,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0112,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2_bilinear_r1,hg,candidate within state,9,,,,,,,,,within_r2,,0.5322553959936649,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 112,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0113,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d16,hg,candidate within state,9,,,,,,,,,within_r2,,0.5690238374339742,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 113,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0114,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d16,hg,candidate within state,9,,,,,,,,,within_r2,,0.5629661702494132,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 114,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0115,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d16,hg,candidate within state,9,,,,,,,,,within_r2,,0.5809578641051192,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 115,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0116,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d16,hg,candidate within state,9,,,,,,,,,within_r2,,0.5601132059046756,,,,,,,positive,no,rescue_audit/results/R1deep_MDLM_anc_A_pertok_L9.json,registry row 116,Registry inventory entry; exploratory unless promoted by a curated master-table row.
